SEQ='O '     NUCCHG=10                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  27239297.0   NPRNTI= 3   NPRNTF= 3
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P3             (4)0( 1.5)        0.0 
     2          2S2 2P3             (2)2( 4.5)    44495.0 
     3          2S2 2P3             (2)1( 2.5)    62597.4 

   LS RESOLVED TERM INDEXING            BWNR=  27737598.3   NTRM= 503
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
             1.55E-14  7.09E-15  3.97E-15  2.22E-15  9.90E-16  5.12E-16  2.53E-16  9.24E-17  4.10E-17
     7       1.57E-12  1.11E-12  6.94E-13  4.84E-13  3.34E-13  1.97E-13  1.27E-13  7.83E-14  3.79E-14  2.07E-14
             1.10E-14  4.80E-15  2.60E-15  1.42E-15  6.19E-16  3.17E-16  1.55E-16  5.63E-17  2.49E-17
     8       1.39E-12  9.77E-13  6.11E-13  4.25E-13  2.91E-13  1.69E-13  1.07E-13  6.42E-14  2.99E-14  1.59E-14
             8.19E-15  3.43E-15  1.81E-15  9.68E-16  4.14E-16  2.10E-16  1.02E-16  3.69E-17  1.62E-17
     9       1.24E-12  8.74E-13  5.46E-13  3.77E-13  2.56E-13  1.47E-13  9.12E-14  5.35E-14  2.41E-14  1.25E-14
             6.28E-15  2.55E-15  1.32E-15  6.92E-16  2.92E-16  1.47E-16  7.09E-17  2.55E-17  1.12E-17
    10       1.13E-12  7.91E-13  4.92E-13  3.39E-13  2.29E-13  1.29E-13  7.85E-14  4.51E-14  1.98E-14  1.00E-14
             4.94E-15  1.95E-15  9.93E-16  5.14E-16  2.13E-16  1.07E-16  5.12E-17  1.83E-17  8.03E-18
    11       1.03E-12  7.23E-13  4.48E-13  3.07E-13  2.05E-13  1.14E-13  6.82E-14  3.85E-14  1.65E-14  8.18E-15
             3.97E-15  1.53E-15  7.68E-16  3.93E-16  1.62E-16  8.03E-17  3.85E-17  1.37E-17  6.01E-18
    12       9.47E-13  6.64E-13  4.10E-13  2.80E-13  1.86E-13  1.01E-13  5.97E-14  3.31E-14  1.39E-14  6.78E-15
             3.24E-15  1.23E-15  6.08E-16  3.08E-16  1.25E-16  6.19E-17  2.96E-17  1.05E-17  4.59E-18
    13       8.77E-13  6.15E-13  3.78E-13  2.56E-13  1.69E-13  9.03E-14  5.26E-14  2.87E-14  1.18E-14  5.69E-15
             2.69E-15  1.00E-15  4.90E-16  2.45E-16  9.88E-17  4.86E-17  2.31E-17  8.20E-18  3.57E-18
    14       8.17E-13  5.71E-13  3.50E-13  2.36E-13  1.54E-13  8.12E-14  4.67E-14  2.51E-14  1.01E-14  4.83E-15
             2.25E-15  8.29E-16  4.01E-16  1.99E-16  7.97E-17  3.90E-17  1.85E-17  6.55E-18  2.85E-18
    15       7.65E-13  5.34E-13  3.26E-13  2.19E-13  1.42E-13  7.35E-14  4.17E-14  2.22E-14  8.79E-15  4.15E-15
             1.92E-15  6.97E-16  3.34E-16  1.65E-16  6.52E-17  3.18E-17  1.51E-17  5.30E-18  2.30E-18
    16       7.20E-13  5.02E-13  3.05E-13  2.03E-13  1.30E-13  6.67E-14  3.74E-14  1.96E-14  7.66E-15  3.58E-15
             1.64E-15  5.90E-16  2.81E-16  1.37E-16  5.41E-17  2.63E-17  1.24E-17  4.36E-18  1.89E-18
    17       6.40E-13  4.45E-13  2.68E-13  1.76E-13  1.11E-13  5.54E-14  3.03E-14  1.55E-14  5.92E-15  2.72E-15
             1.23E-15  4.34E-16  2.04E-16  9.86E-17  3.84E-17  1.85E-17  8.72E-18  3.05E-18  1.30E-18
    18       5.77E-13  3.99E-13  2.38E-13  1.55E-13  9.61E-14  4.66E-14  2.50E-14  1.26E-14  4.70E-15  2.13E-15
             9.49E-16  3.30E-16  1.53E-16  7.34E-17  2.83E-17  1.36E-17  6.37E-18  2.22E-18  9.41E-19
    19       5.24E-13  3.61E-13  2.13E-13  1.37E-13  8.37E-14  3.97E-14  2.09E-14  1.04E-14  3.79E-15  1.70E-15
             7.50E-16  2.57E-16  1.18E-16  5.62E-17  2.15E-17  1.03E-17  4.80E-18  1.67E-18  7.18E-19
    20       4.58E-13  3.14E-13  1.83E-13  1.15E-13  6.90E-14  3.17E-14  1.63E-14  7.92E-15  2.83E-15  1.25E-15
             5.45E-16  1.84E-16  8.36E-17  3.93E-17  1.49E-17  7.06E-18  3.28E-18  1.14E-18  4.88E-19
    21       3.92E-13  2.66E-13  1.51E-13  9.36E-14  5.45E-14  2.41E-14  1.21E-14  5.74E-15  2.00E-15  8.72E-16
             3.74E-16  1.24E-16  5.58E-17  2.59E-17  9.68E-18  4.57E-18  2.12E-18  7.30E-19  3.12E-19
    22       3.20E-13  2.14E-13  1.18E-13  7.06E-14  3.97E-14  1.68E-14  8.16E-15  3.77E-15  1.28E-15  5.48E-16
             2.32E-16  7.54E-17  3.34E-17  1.53E-17  5.63E-18  2.64E-18  1.21E-18  4.16E-19  1.77E-19
    23       2.84E-13  1.87E-13  1.01E-13  5.95E-14  3.27E-14  1.35E-14  6.46E-15  2.95E-15  9.85E-16  4.18E-16
             1.75E-16  5.65E-17  2.48E-17  1.13E-17  4.13E-18  1.93E-18  8.83E-19  3.02E-19  1.28E-19
    24       2.41E-13  1.56E-13  8.22E-14  4.70E-14  2.52E-14  1.01E-14  4.71E-15  2.11E-15  6.93E-16  2.91E-16
             1.21E-16  3.85E-17  1.67E-17  7.56E-18  2.73E-18  1.27E-18  5.79E-19  1.97E-19  8.32E-20
    25       2.17E-13  1.40E-13  7.21E-14  4.06E-14  2.14E-14  8.39E-15  3.89E-15  1.73E-15  5.61E-16  2.34E-16
             9.67E-17  3.06E-17  1.32E-17  5.95E-18  2.14E-18  9.90E-19  4.51E-19  1.53E-19  6.44E-20
    26       1.89E-13  1.20E-13  6.01E-14  3.31E-14  1.71E-14  6.53E-15  2.98E-15  1.31E-15  4.20E-16  1.74E-16
             7.14E-17  2.24E-17  9.63E-18  4.30E-18  1.53E-18  7.07E-19  3.21E-19  1.08E-19  4.54E-20
    27       1.66E-13  1.03E-13  5.06E-14  2.74E-14  1.39E-14  5.20E-15  2.34E-15  1.02E-15  3.23E-16  1.33E-16
             5.43E-17  1.69E-17  7.23E-18  3.21E-18  1.14E-18  5.23E-19  2.37E-19  7.94E-20  3.32E-20
    28       1.39E-13  8.45E-14  4.00E-14  2.11E-14  1.05E-14  3.81E-15  1.69E-15  7.25E-16  2.28E-16  9.29E-17
             3.77E-17  1.16E-17  4.94E-18  2.18E-18  7.67E-19  3.50E-19  1.58E-19  5.26E-20  2.18E-20
    29       1.13E-13  6.75E-14  3.08E-14  1.58E-14  7.65E-15  2.72E-15  1.19E-15  5.04E-16  1.56E-16  6.33E-17
             2.55E-17  7.80E-18  3.29E-18  1.44E-18  5.04E-19  2.29E-19  1.03E-19  3.46E-20  1.46E-20
    30       8.35E-14  4.78E-14  2.07E-14  1.03E-14  4.81E-15  1.66E-15  7.10E-16  2.96E-16  9.03E-17  3.62E-17
             1.45E-17  4.38E-18  1.83E-18  7.95E-19  2.75E-19  1.24E-19  5.55E-20  1.85E-20  7.74E-21
    31       6.72E-14  3.75E-14  1.57E-14  7.60E-15  3.50E-15  1.18E-15  5.01E-16  2.07E-16  6.26E-17  2.49E-17
             9.91E-18  2.98E-18  1.24E-18  5.35E-19  1.84E-19  8.26E-20  3.69E-20  1.22E-20  5.08E-21
    32       4.87E-14  2.62E-14  1.05E-14  4.93E-15  2.22E-15  7.29E-16  3.05E-16  1.24E-16  3.72E-17  1.47E-17
             5.81E-18  1.73E-18  7.15E-19  3.06E-19  1.04E-19  4.66E-20  2.07E-20  6.79E-21  2.80E-21
    33       3.78E-14  1.98E-14  7.68E-15  3.54E-15  1.56E-15  5.07E-16  2.10E-16  8.50E-17  2.52E-17  9.91E-18
             3.90E-18  1.15E-18  4.75E-19  2.02E-19  6.84E-20  3.05E-20  1.35E-20  4.39E-21  1.80E-21
    34       2.57E-14  1.30E-14  4.82E-15  2.16E-15  9.38E-16  2.97E-16  1.21E-16  4.87E-17  1.43E-17  5.59E-18
             2.19E-18  6.43E-19  2.62E-19  1.11E-19  3.72E-20  1.65E-20  7.28E-21  2.39E-21  9.95E-22
    35       1.88E-14  9.24E-15  3.34E-15  1.47E-15  6.29E-16  1.96E-16  7.96E-17  3.17E-17  9.24E-18  3.60E-18
             1.40E-18  4.10E-19  1.67E-19  7.01E-20  2.34E-20  1.03E-20  4.54E-21  1.48E-21  6.13E-22
    36       1.15E-14  5.42E-15  1.88E-15  8.11E-16  3.40E-16  1.04E-16  4.17E-17  1.65E-17  4.75E-18  1.84E-18
             7.13E-19  2.07E-19  8.36E-20  3.49E-20  1.15E-20  5.07E-21  2.22E-21  7.16E-22  2.93E-22
    37       8.11E-15  3.75E-15  1.27E-15  5.41E-16  2.24E-16  6.79E-17  2.70E-17  1.06E-17  3.05E-18  1.18E-18
             4.53E-19  1.31E-19  5.27E-20  2.20E-20  7.21E-21  3.16E-21  1.37E-21  4.40E-22  1.79E-22
    38       4.74E-15  2.13E-15  7.00E-16  2.92E-16  1.20E-16  3.57E-17  1.41E-17  5.49E-18  1.56E-18  6.00E-19
             2.30E-19  6.61E-20  2.65E-20  1.10E-20  3.57E-21  1.56E-21  6.76E-22  2.19E-22  9.00E-23
    39       3.19E-15  1.41E-15  4.54E-16  1.87E-16  7.59E-17  2.25E-17  8.81E-18  3.42E-18  9.69E-19  3.71E-19
             1.42E-19  4.06E-20  1.62E-20  6.67E-21  2.16E-21  9.39E-22  4.07E-22  1.31E-22  5.34E-23
    40       1.68E-15  7.23E-16  2.28E-16  9.26E-17  3.71E-17  1.08E-17  4.22E-18  1.63E-18  4.58E-19  1.75E-19
             6.66E-20  1.89E-20  7.52E-21  3.08E-21  9.92E-22  4.28E-22  1.84E-22  5.85E-23  2.37E-23
    41       1.17E-15  4.97E-16  1.55E-16  6.25E-17  2.49E-17  7.24E-18  2.81E-18  1.08E-18  3.03E-19  1.15E-19
             4.39E-20  1.25E-20  4.93E-21  2.02E-21  6.46E-22  2.78E-22  1.19E-22  3.76E-23  1.51E-23
    42       6.84E-16  2.87E-16  8.83E-17  3.55E-17  1.40E-17  4.05E-18  1.57E-18  6.02E-19  1.68E-19  6.37E-20
             2.42E-20  6.84E-21  2.70E-21  1.10E-21  3.51E-22  1.51E-22  6.48E-23  2.07E-23  8.45E-24


 -----------------------------------------
 PRTF= 2  TRMPRT= (2D)  SPNPRT= 2  NSYS= 1
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 3
   IREP
   ----
     3       8.08E-15  5.72E-15  3.63E-15  2.58E-15  1.84E-15  1.20E-15  8.86E-16  6.81E-16  5.29E-16  4.73E-16
             4.37E-16  3.69E-16  2.88E-16  1.98E-16  9.77E-17  4.98E-17  2.29E-17  7.29E-18  2.87E-18
     4       1.54E-16  1.09E-16  7.01E-17  5.06E-17  3.74E-17  2.67E-17  2.29E-17  2.23E-17  2.65E-17  3.21E-17
             3.68E-17  3.62E-17  2.98E-17  2.10E-17  1.05E-17  5.39E-18  2.49E-18  7.93E-19  3.13E-19
     5       1.94E-20  1.49E-20  1.23E-20  1.34E-20  2.06E-20  6.30E-20  1.77E-19  4.76E-19  1.37E-18  2.36E-18
             3.25E-18  3.55E-18  3.02E-18  2.15E-18  1.09E-18  5.62E-19  2.60E-19  8.31E-20  3.28E-20


 -----------------------------------------
 PRTF= 3  TRMPRT= (2P)  SPNPRT= 2  NSYS= 1
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 3
   IREP
   ----
     3       8.13E-15  5.75E-15  3.65E-15  2.60E-15  1.87E-15  1.23E-15  9.29E-16  7.43E-16  6.35E-16  6.28E-16
             6.41E-16  6.00E-16  4.93E-16  3.50E-16  1.78E-16  9.15E-17  4.25E-17  1.36E-17  5.37E-18
     4       5.14E-18  3.67E-18  2.40E-18  1.78E-18  1.40E-18  1.21E-18  1.36E-18  1.98E-18  3.94E-18  6.29E-18
             8.59E-18  9.66E-18  8.42E-18  6.13E-18  3.16E-18  1.64E-18  7.62E-19  2.44E-19  9.66E-20



 --------------------------------
 PRTI= 2  TRMPRT= (2D)  SPNPRT= 2

   INDX TE=  9.00E+01  1.80E+02  4.50E+02  9.00E+02  1.80E+03  4.50E+03  9.00E+03  1.80E+04  4.50E+04  9.00E+04
   ---- ---  1.80E+05  4.50E+05  9.00E+05  1.80E+06  4.50E+06  9.00E+06  1.80E+07  4.50E+07  9.00E+07
     1       9.41E-12  6.66E-12  4.21E-12  2.98E-12  2.11E-12  1.33E-12  9.46E-13  6.73E-13  4.31E-13  3.09E-13
             2.20E-13  1.36E-13  8.88E-14  5.33E-14  2.33E-14  1.11E-14  4.90E-15  1.50E-15  5.78E-16
     2       8.18E-12  5.78E-12  3.66E-12  2.59E-12  1.83E-12  1.16E-12  8.24E-13  5.86E-13  3.77E-13  2.72E-13
             1.96E-13  1.23E-13  8.16E-14  4.97E-14  2.20E-14  1.06E-14  4.70E-15  1.44E-15  5.59E-16
     9       4.15E-13  2.93E-13  1.86E-13  1.31E-13  9.32E-14  5.94E-14  4.25E-14  3.08E-14  2.06E-14  1.57E-14
             1.23E-14  9.10E-15  7.30E-15  5.73E-15  3.84E-15  2.58E-15  1.58E-15  7.13E-16  3.53E-16
    10       5.09E-14  3.60E-14  2.28E-14  1.61E-14  1.14E-14  7.27E-15  5.18E-15  3.72E-15  2.43E-15  1.77E-15
             1.27E-15  7.84E-16  5.06E-16  3.01E-16  1.31E-16  6.30E-17  2.79E-17  8.59E-18  3.33E-18
    11       1.27E-13  8.98E-14  5.68E-14  4.02E-14  2.85E-14  1.82E-14  1.30E-14  9.46E-15  6.38E-15  4.89E-15
             3.86E-15  2.92E-15  2.37E-15  1.88E-15  1.27E-15  8.53E-16  5.23E-16  2.37E-16  1.17E-16
    14       1.13E-13  7.99E-14  5.05E-14  3.58E-14  2.54E-14  1.62E-14  1.17E-14  8.52E-15  5.80E-15  4.43E-15
             3.41E-15  2.30E-15  1.57E-15  9.80E-16  4.46E-16  2.18E-16  9.81E-17  3.06E-17  1.19E-17
    15       5.94E-13  4.20E-13  2.66E-13  1.88E-13  1.34E-13  8.55E-14  6.15E-14  4.49E-14  3.05E-14  2.34E-14
             1.80E-14  1.21E-14  8.31E-15  5.18E-15  2.36E-15  1.15E-15  5.18E-16  1.62E-16  6.30E-17
    16       8.19E-13  5.79E-13  3.67E-13  2.60E-13  1.84E-13  1.18E-13  8.49E-14  6.20E-14  4.23E-14  3.25E-14
             2.51E-14  1.70E-14  1.17E-14  7.31E-15  3.34E-15  1.64E-15  7.35E-16  2.29E-16  8.95E-17
    17       2.64E-13  1.86E-13  1.18E-13  8.36E-14  5.94E-14  3.80E-14  2.74E-14  2.00E-14  1.37E-14  1.05E-14
             8.18E-15  5.58E-15  3.85E-15  2.42E-15  1.10E-15  5.43E-16  2.44E-16  7.62E-17  2.97E-17
    19       3.21E-15  2.27E-15  1.43E-15  1.01E-15  7.03E-16  4.31E-16  2.90E-16  1.88E-16  9.73E-17  5.41E-17
             2.76E-17  1.01E-17  4.34E-18  1.77E-18  5.09E-19  1.91E-19  7.01E-20  1.82E-20  6.50E-21
    20       1.83E-13  1.29E-13  8.18E-14  5.80E-14  4.12E-14  2.65E-14  1.91E-14  1.41E-14  9.89E-15  7.84E-15
             6.29E-15  4.49E-15  3.19E-15  2.04E-15  9.50E-16  4.71E-16  2.13E-16  6.67E-17  2.61E-17
    22       7.08E-15  5.01E-15  3.17E-15  2.25E-15  1.60E-15  1.03E-15  7.44E-16  5.50E-16  3.87E-16  3.09E-16
             2.50E-16  1.80E-16  1.29E-16  8.26E-17  3.86E-17  1.92E-17  8.68E-18  2.72E-18  1.07E-18
    23       6.19E-14  4.38E-14  2.77E-14  1.97E-14  1.40E-14  8.97E-15  6.50E-15  4.81E-15  3.39E-15  2.71E-15
             2.20E-15  1.59E-15  1.13E-15  7.30E-16  3.42E-16  1.70E-16  7.68E-17  2.41E-17  9.43E-18
    24       5.59E-15  3.95E-15  2.50E-15  1.78E-15  1.26E-15  8.11E-16  5.88E-16  4.36E-16  3.08E-16  2.47E-16
             2.01E-16  1.46E-16  1.05E-16  6.76E-17  3.17E-17  1.58E-17  7.15E-18  2.24E-18  8.78E-19
    27       3.90E-14  2.76E-14  1.75E-14  1.24E-14  8.82E-15  5.69E-15  4.15E-15  3.11E-15  2.26E-15  1.87E-15
             1.58E-15  1.21E-15  8.91E-16  5.86E-16  2.80E-16  1.40E-16  6.39E-17  2.01E-17  7.90E-18
    29       3.56E-15  2.52E-15  1.59E-15  1.13E-15  7.95E-16  5.02E-16  3.53E-16  2.48E-16  1.55E-16  1.08E-16
             7.36E-17  4.27E-17  2.67E-17  1.55E-17  6.67E-18  3.18E-18  1.40E-18  4.31E-19  1.67E-19
    30       4.20E-14  2.97E-14  1.88E-14  1.34E-14  9.53E-15  6.17E-15  4.53E-15  3.43E-15  2.56E-15  2.19E-15
             1.92E-15  1.52E-15  1.15E-15  7.69E-16  3.72E-16  1.88E-16  8.59E-17  2.72E-17  1.07E-17
    31       7.66E-13  5.41E-13  3.41E-13  2.40E-13  1.69E-13  1.05E-13  7.17E-14  4.78E-14  2.61E-14  1.54E-14
             8.35E-15  3.30E-15  1.50E-15  6.40E-16  1.92E-16  7.34E-17  2.73E-17  7.16E-18  2.56E-18
    32       3.69E-14  2.61E-14  1.64E-14  1.16E-14  8.14E-15  5.04E-15  3.45E-15  2.30E-15  1.26E-15  7.40E-16
             4.02E-16  1.59E-16  7.23E-17  3.09E-17  9.24E-18  3.54E-18  1.32E-18  3.45E-19  1.24E-19
    33       9.82E-13  6.94E-13  4.38E-13  3.09E-13  2.17E-13  1.34E-13  9.20E-14  6.14E-14  3.36E-14  1.98E-14
             1.08E-14  4.26E-15  1.94E-15  8.27E-16  2.48E-16  9.51E-17  3.53E-17  9.27E-18  3.32E-18
    34       3.24E-13  2.29E-13  1.45E-13  1.02E-13  7.16E-14  4.44E-14  3.04E-14  2.03E-14  1.11E-14  6.54E-15
             3.56E-15  1.41E-15  6.42E-16  2.75E-16  8.24E-17  3.16E-17  1.17E-17  3.08E-18  1.10E-18
    35       5.32E-13  3.76E-13  2.37E-13  1.67E-13  1.17E-13  7.28E-14  4.99E-14  3.33E-14  1.83E-14  1.08E-14
             5.87E-15  2.33E-15  1.06E-15  4.53E-16  1.36E-16  5.21E-17  1.94E-17  5.09E-18  1.82E-18
    36       1.05E-13  7.39E-14  4.66E-14  3.29E-14  2.31E-14  1.43E-14  9.81E-15  6.55E-15  3.59E-15  2.11E-15
             1.15E-15  4.57E-16  2.08E-16  8.90E-17  2.67E-17  1.02E-17  3.81E-18  1.00E-18  3.58E-19
    37       3.08E-13  2.17E-13  1.37E-13  9.67E-14  6.79E-14  4.21E-14  2.89E-14  1.93E-14  1.06E-14  6.26E-15
             3.42E-15  1.36E-15  6.20E-16  2.66E-16  7.98E-17  3.06E-17  1.14E-17  2.99E-18  1.07E-18
    38       1.01E-13  7.14E-14  4.50E-14  3.17E-14  2.23E-14  1.38E-14  9.49E-15  6.35E-15  3.50E-15  2.07E-15
             1.13E-15  4.52E-16  2.07E-16  8.86E-17  2.67E-17  1.02E-17  3.81E-18  1.00E-18  3.59E-19
    39       1.61E-13  1.14E-13  7.19E-14  5.06E-14  3.56E-14  2.21E-14  1.51E-14  1.01E-14  5.58E-15  3.30E-15
             1.81E-15  7.22E-16  3.30E-16  1.42E-16  4.27E-17  1.64E-17  6.10E-18  1.60E-18  5.74E-19
    40       2.25E-13  1.59E-13  1.01E-13  7.08E-14  4.98E-14  3.09E-14  2.12E-14  1.42E-14  7.85E-15  4.66E-15
             2.56E-15  1.03E-15  4.71E-16  2.02E-16  6.11E-17  2.35E-17  8.74E-18  2.30E-18  8.23E-19
    42       8.51E-16  6.00E-16  3.78E-16  2.65E-16  1.84E-16  1.11E-16  7.30E-17  4.57E-17  2.22E-17  1.17E-17
             5.71E-18  1.97E-18  8.24E-19  3.29E-19  9.24E-20  3.43E-20  1.25E-20  3.24E-21  1.15E-21
    48       6.23E-15  4.40E-15  2.78E-15  1.96E-15  1.38E-15  8.63E-16  5.99E-16  4.07E-16  2.32E-16  1.42E-16
             8.10E-17  3.38E-17  1.59E-17  6.99E-18  2.15E-18  8.34E-19  3.12E-19  8.24E-20  2.96E-20
    49       2.78E-15  1.96E-15  1.24E-15  8.75E-16  6.16E-16  3.85E-16  2.67E-16  1.82E-16  1.04E-16  6.37E-17
             3.63E-17  1.52E-17  7.15E-18  3.14E-18  9.67E-19  3.75E-19  1.41E-19  3.71E-20  1.33E-20
    50       3.93E-15  2.78E-15  1.76E-15  1.24E-15  8.73E-16  5.46E-16  3.79E-16  2.58E-16  1.48E-16  9.07E-17
             5.17E-17  2.17E-17  1.02E-17  4.50E-18  1.39E-18  5.38E-19  2.02E-19  5.32E-20  1.91E-20
    51       8.38E-16  5.92E-16  3.74E-16  2.64E-16  1.86E-16  1.16E-16  8.07E-17  5.50E-17  3.15E-17  1.94E-17
             1.10E-17  4.63E-18  2.19E-18  9.62E-19  2.97E-19  1.15E-19  4.32E-20  1.14E-20  4.09E-21
    54       1.23E-13  8.67E-14  5.49E-14  3.89E-14  2.77E-14  1.77E-14  1.28E-14  9.42E-15  6.50E-15  5.07E-15
             4.04E-15  3.04E-15  2.44E-15  1.91E-15  1.28E-15  8.58E-16  5.25E-16  2.37E-16  1.17E-16
    55       3.87E-14  2.74E-14  1.73E-14  1.23E-14  8.74E-15  5.61E-15  4.06E-15  2.99E-15  2.08E-15  1.63E-15
             1.31E-15  9.97E-16  8.05E-16  6.33E-16  4.24E-16  2.85E-16  1.75E-16  7.90E-17  3.91E-17
    56       6.20E-16  4.38E-16  2.76E-16  1.94E-16  1.36E-16  8.40E-17  5.74E-17  3.84E-17  2.19E-17  1.40E-17
             8.89E-18  4.75E-18  2.84E-18  1.61E-18  6.78E-19  3.21E-19  1.41E-19  4.32E-20  1.67E-20
    57       1.22E-15  8.59E-16  5.43E-16  3.83E-16  2.70E-16  1.69E-16  1.18E-16  8.08E-17  4.68E-17  2.91E-17
             1.68E-17  7.15E-18  3.41E-18  1.51E-18  4.68E-19  1.82E-19  6.84E-20  1.81E-20  6.50E-21
    59       2.72E-16  1.91E-16  1.20E-16  8.37E-17  5.76E-17  3.38E-17  2.16E-17  1.29E-17  5.84E-18  2.92E-18
             1.35E-18  4.43E-19  1.80E-19  7.01E-20  1.93E-20  7.12E-21  2.58E-21  6.66E-22  2.37E-22
    64       1.63E-13  1.15E-13  7.30E-14  5.18E-14  3.68E-14  2.37E-14  1.73E-14  1.28E-14  9.11E-15  7.28E-15
             5.84E-15  4.12E-15  2.89E-15  1.83E-15  8.44E-16  4.16E-16  1.88E-16  5.87E-17  2.29E-17
    65       3.21E-14  2.27E-14  1.44E-14  1.02E-14  7.26E-15  4.68E-15  3.40E-15  2.53E-15  1.80E-15  1.44E-15
             1.16E-15  8.16E-16  5.72E-16  3.62E-16  1.67E-16  8.25E-17  3.72E-17  1.16E-17  4.54E-18
    66       2.24E-13  1.59E-13  1.00E-13  7.13E-14  5.07E-14  3.27E-14  2.38E-14  1.77E-14  1.26E-14  1.01E-14
             8.12E-15  5.75E-15  4.04E-15  2.56E-15  1.18E-15  5.83E-16  2.63E-16  8.22E-17  3.21E-17
    68       7.30E-14  5.16E-14  3.27E-14  2.32E-14  1.65E-14  1.06E-14  7.76E-15  5.78E-15  4.13E-15  3.32E-15
             2.68E-15  1.90E-15  1.34E-15  8.49E-16  3.93E-16  1.94E-16  8.75E-17  2.74E-17  1.07E-17
    71       7.79E-14  5.51E-14  3.49E-14  2.48E-14  1.77E-14  1.14E-14  8.38E-15  6.31E-15  4.61E-15  3.79E-15
             3.13E-15  2.28E-15  1.63E-15  1.04E-15  4.86E-16  2.41E-16  1.09E-16  3.41E-17  1.33E-17
    72       1.88E-16  1.32E-16  8.31E-17  5.81E-17  4.02E-17  2.40E-17  1.57E-17  9.90E-18  5.09E-18  3.00E-18
             1.75E-18  8.58E-19  4.92E-19  2.71E-19  1.12E-19  5.25E-20  2.30E-20  7.01E-21  2.71E-21
    76       1.12E-16  7.85E-17  4.90E-17  3.39E-17  2.30E-17  1.31E-17  8.03E-18  4.58E-18  1.93E-18  9.15E-19
             4.05E-19  1.27E-19  5.02E-20  1.92E-20  5.22E-21  1.91E-21  6.89E-22  1.77E-22  6.29E-23
    79       3.50E-14  2.48E-14  1.57E-14  1.12E-14  7.97E-15  5.17E-15  3.81E-15  2.90E-15  2.17E-15  1.82E-15
             1.54E-15  1.15E-15  8.31E-16  5.37E-16  2.52E-16  1.25E-16  5.67E-17  1.78E-17  6.97E-18
    87       7.90E-17  5.56E-17  3.47E-17  2.40E-17  1.63E-17  9.38E-18  5.85E-18  3.47E-18  1.61E-18  8.76E-19
             4.74E-19  2.14E-19  1.18E-19  6.30E-20  2.54E-20  1.18E-20  5.15E-21  1.57E-21  6.04E-22
    89       5.53E-17  3.88E-17  2.41E-17  1.65E-17  1.10E-17  6.06E-18  3.57E-18  1.94E-18  7.65E-19  3.47E-19
             1.48E-19  4.45E-20  1.72E-20  6.50E-21  1.74E-21  6.33E-22  2.28E-22  5.83E-23  2.07E-23
    98       2.23E-14  1.58E-14  9.95E-15  7.01E-15  4.93E-15  3.05E-15  2.09E-15  1.40E-15  7.66E-16  4.52E-16
             2.46E-16  9.75E-17  4.43E-17  1.89E-17  5.67E-18  2.17E-18  8.07E-19  2.12E-19  7.58E-20
    99       4.67E-13  3.30E-13  2.08E-13  1.47E-13  1.03E-13  6.39E-14  4.38E-14  2.92E-14  1.60E-14  9.45E-15
             5.15E-15  2.04E-15  9.28E-16  3.96E-16  1.19E-16  4.54E-17  1.69E-17  4.43E-18  1.59E-18
   100       5.95E-13  4.21E-13  2.65E-13  1.87E-13  1.31E-13  8.15E-14  5.59E-14  3.73E-14  2.05E-14  1.21E-14
             6.60E-15  2.62E-15  1.19E-15  5.08E-16  1.52E-16  5.84E-17  2.17E-17  5.69E-18  2.04E-18
   101       1.97E-13  1.39E-13  8.77E-14  6.18E-14  4.34E-14  2.69E-14  1.85E-14  1.24E-14  6.79E-15  4.01E-15
             2.19E-15  8.68E-16  3.95E-16  1.69E-16  5.06E-17  1.94E-17  7.21E-18  1.89E-18  6.78E-19
   102       3.25E-13  2.29E-13  1.45E-13  1.02E-13  7.17E-14  4.45E-14  3.05E-14  2.04E-14  1.12E-14  6.63E-15
             3.63E-15  1.44E-15  6.56E-16  2.80E-16  8.41E-17  3.22E-17  1.20E-17  3.14E-18  1.13E-18
   103       6.42E-14  4.53E-14  2.86E-14  2.02E-14  1.42E-14  8.79E-15  6.04E-15  4.04E-15  2.22E-15  1.31E-15
             7.19E-16  2.86E-16  1.30E-16  5.57E-17  1.67E-17  6.40E-18  2.38E-18  6.25E-19  2.24E-19
   106       1.89E-13  1.34E-13  8.43E-14  5.94E-14  4.17E-14  2.59E-14  1.78E-14  1.19E-14  6.58E-15  3.90E-15
             2.14E-15  8.51E-16  3.88E-16  1.66E-16  4.99E-17  1.91E-17  7.12E-18  1.87E-18  6.69E-19
   108       1.62E-16  1.14E-16  7.26E-17  5.17E-17  3.70E-17  2.43E-17  1.82E-17  1.42E-17  1.13E-17  1.01E-17
             9.07E-18  7.19E-18  5.36E-18  3.53E-18  1.69E-18  8.44E-19  3.84E-19  1.21E-19  4.74E-20
   109       6.17E-14  4.36E-14  2.75E-14  1.94E-14  1.36E-14  8.47E-15  5.82E-15  3.91E-15  2.16E-15  1.28E-15
