SEQ='F '     NUCCHG=10                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  27733664.6   NPRNTI= 3   NPRNTF= 3
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P4             (3)1( 4.0)        0.0 
     2          2S2 2P4             (1)2( 2.0)    28403.2 
     3          2S2 2P4             (1)0( 0.0)    55370.5 

   LS RESOLVED TERM INDEXING            BWNR=  28053719.0   NTRM= 338
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
     5       1.06E-13  7.49E-14  4.74E-14  3.36E-14  2.39E-14  1.53E-14  1.11E-14  8.26E-15  6.10E-15  5.38E-15
             5.12E-15  4.90E-15  4.39E-15  3.50E-15  2.10E-15  1.21E-15  6.18E-16  2.17E-16  9.01E-17
     6       1.62E-13  1.15E-13  7.26E-14  5.14E-14  3.65E-14  2.34E-14  1.70E-14  1.27E-14  9.46E-15  8.42E-15
             8.12E-15  7.89E-15  7.15E-15  5.74E-15  3.46E-15  2.00E-15  1.02E-15  3.60E-16  1.49E-16
     8       7.36E-14  5.21E-14  3.30E-14  2.34E-14  1.66E-14  1.07E-14  7.75E-15  5.81E-15  4.36E-15  3.93E-15
             3.84E-15  3.80E-15  3.48E-15  2.82E-15  1.71E-15  9.90E-16  5.07E-16  1.79E-16  7.43E-17
     9       1.42E-14  1.00E-14  6.35E-15  4.50E-15  3.20E-15  2.06E-15  1.49E-15  1.12E-15  8.45E-16  7.64E-16
             7.53E-16  7.50E-16  6.90E-16  5.60E-16  3.40E-16  1.98E-16  1.01E-16  3.57E-17  1.48E-17
    10       2.83E-14  2.01E-14  1.27E-14  9.00E-15  6.40E-15  4.11E-15  2.99E-15  2.24E-15  1.69E-15  1.53E-15
             1.51E-15  1.50E-15  1.38E-15  1.12E-15  6.80E-16  3.95E-16  2.02E-16  7.15E-17  2.97E-17
    11       2.45E-14  1.74E-14  1.10E-14  7.80E-15  5.55E-15  3.58E-15  2.61E-15  1.98E-15  1.53E-15  1.43E-15
             1.47E-15  1.55E-15  1.46E-15  1.21E-15  7.49E-16  4.38E-16  2.26E-16  8.00E-17  3.33E-17
    14       4.87E-13  3.44E-13  2.17E-13  1.53E-13  1.07E-13  6.65E-14  4.54E-14  3.02E-14  1.64E-14  9.52E-15
             5.11E-15  1.98E-15  8.85E-16  3.74E-16  1.12E-16  4.33E-17  1.62E-17  4.30E-18  1.55E-18
    15       1.71E-17  1.21E-17  7.66E-18  5.44E-18  3.89E-18  2.54E-18  1.90E-18  1.51E-18  1.32E-18  1.45E-18
             1.77E-18  2.24E-18  2.33E-18  2.06E-18  1.34E-18  8.00E-19  4.18E-19  1.50E-19  6.26E-20
    16       6.47E-13  4.57E-13  2.88E-13  2.03E-13  1.43E-13  8.84E-14  6.04E-14  4.02E-14  2.19E-14  1.28E-14
             6.89E-15  2.68E-15  1.20E-15  5.10E-16  1.53E-16  5.92E-17  2.23E-17  5.90E-18  2.13E-18
    17       2.29E-13  1.62E-13  1.02E-13  7.20E-14  5.05E-14  3.13E-14  2.14E-14  1.43E-14  7.76E-15  4.54E-15
             2.45E-15  9.52E-16  4.28E-16  1.82E-16  5.45E-17  2.11E-17  7.92E-18  2.10E-18  7.57E-19
    18       3.20E-13  2.26E-13  1.42E-13  1.00E-13  7.05E-14  4.37E-14  2.99E-14  1.99E-14  1.08E-14  6.33E-15
             3.42E-15  1.33E-15  5.98E-16  2.54E-16  7.62E-17  2.95E-17  1.11E-17  2.94E-18  1.06E-18
    19       2.69E-13  1.90E-13  1.20E-13  8.45E-14  5.94E-14  3.68E-14  2.52E-14  1.68E-14  9.15E-15  5.35E-15
             2.89E-15  1.13E-15  5.08E-16  2.16E-16  6.48E-17  2.51E-17  9.43E-18  2.50E-18  9.02E-19
    20       1.31E-13  9.23E-14  5.82E-14  4.10E-14  2.88E-14  1.79E-14  1.22E-14  8.16E-15  4.46E-15  2.62E-15
             1.42E-15  5.54E-16  2.50E-16  1.06E-16  3.20E-17  1.24E-17  4.66E-18  1.24E-18  4.46E-19
    21       2.83E-14  2.01E-14  1.27E-14  9.05E-15  6.46E-15  4.21E-15  3.12E-15  2.39E-15  1.82E-15  1.58E-15
             1.42E-15  1.25E-15  1.12E-15  9.85E-16  7.85E-16  6.09E-16  4.28E-16  2.26E-16  1.23E-16
    22       1.28E-14  9.09E-15  5.77E-15  4.10E-15  2.93E-15  1.91E-15  1.42E-15  1.10E-15  8.44E-16  7.42E-16
             6.76E-16  6.05E-16  5.49E-16  4.86E-16  3.90E-16  3.03E-16  2.13E-16  1.13E-16  6.12E-17
    23       4.14E-14  2.93E-14  1.85E-14  1.30E-14  9.17E-15  5.74E-15  4.01E-15  2.83E-15  1.91E-15  1.62E-15
             1.55E-15  1.54E-15  1.42E-15  1.15E-15  6.99E-16  4.06E-16  2.08E-16  7.35E-17  3.05E-17
    24       6.52E-14  4.61E-14  2.91E-14  2.05E-14  1.44E-14  9.05E-15  6.34E-15  4.48E-15  3.05E-15  2.61E-15
             2.53E-15  2.53E-15  2.34E-15  1.91E-15  1.16E-15  6.75E-16  3.46E-16  1.22E-16  5.08E-17
    25       3.06E-14  2.16E-14  1.36E-14  9.63E-15  6.78E-15  4.25E-15  2.98E-15  2.11E-15  1.46E-15  1.26E-15
             1.23E-15  1.25E-15  1.16E-15  9.47E-16  5.78E-16  3.36E-16  1.73E-16  6.10E-17  2.54E-17
    26       5.97E-15  4.22E-15  2.67E-15  1.88E-15  1.33E-15  8.31E-16  5.84E-16  4.14E-16  2.86E-16  2.48E-16
             2.44E-16  2.48E-16  2.31E-16  1.89E-16  1.15E-16  6.72E-17  3.45E-17  1.22E-17  5.07E-18
    27       1.19E-14  8.44E-15  5.33E-15  3.76E-15  2.65E-15  1.66E-15  1.17E-15  8.29E-16  5.72E-16  4.96E-16
             4.87E-16  4.96E-16  4.62E-16  3.78E-16  2.31E-16  1.34E-16  6.90E-17  2.44E-17  1.01E-17
    28       9.76E-16  6.92E-16  4.39E-16  3.13E-16  2.25E-16  1.49E-16  1.15E-16  9.57E-17  9.67E-17  1.23E-16
             1.74E-16  2.52E-16  2.79E-16  2.56E-16  1.71E-16  1.04E-16  5.46E-17  1.97E-17  8.26E-18
    29       1.26E-14  8.90E-15  5.62E-15  3.97E-15  2.81E-15  1.77E-15  1.26E-15  9.07E-16  6.56E-16  6.00E-16
             6.23E-16  6.71E-16  6.41E-16  5.32E-16  3.29E-16  1.93E-16  9.91E-17  3.51E-17  1.46E-17
    30       2.97E-13  2.10E-13  1.32E-13  9.31E-14  6.54E-14  4.05E-14  2.77E-14  1.84E-14  1.00E-14  5.83E-15
             3.14E-15  1.22E-15  5.45E-16  2.31E-16  6.91E-17  2.66E-17  1.00E-17  2.65E-18  9.55E-19
    31       3.99E-13  2.82E-13  1.78E-13  1.25E-13  8.80E-14  5.45E-14  3.73E-14  2.49E-14  1.36E-14  7.95E-15
             4.29E-15  1.67E-15  7.50E-16  3.18E-16  9.53E-17  3.68E-17  1.38E-17  3.67E-18  1.32E-18
    32       1.97E-13  1.39E-13  8.79E-14  6.19E-14  4.35E-14  2.70E-14  1.85E-14  1.23E-14  6.73E-15  3.94E-15
             2.13E-15  8.30E-16  3.73E-16  1.58E-16  4.75E-17  1.83E-17  6.89E-18  1.83E-18  6.58E-19
    33       1.40E-13  9.86E-14  6.22E-14  4.39E-14  3.08E-14  1.91E-14  1.31E-14  8.73E-15  4.77E-15  2.80E-15
             1.51E-15  5.90E-16  2.66E-16  1.13E-16  3.38E-17  1.31E-17  4.91E-18  1.30E-18  4.69E-19
    34       1.67E-13  1.18E-13  7.45E-14  5.25E-14  3.69E-14  2.29E-14  1.57E-14  1.05E-14  5.72E-15  3.35E-15
             1.81E-15  7.08E-16  3.18E-16  1.35E-16  4.05E-17  1.57E-17  5.89E-18  1.56E-18  5.62E-19
    35       1.94E-13  1.37E-13  8.63E-14  6.05E-14  4.21E-14  2.54E-14  1.67E-14  1.04E-14  4.95E-15  2.53E-15
             1.18E-15  3.75E-16  1.47E-16  5.50E-17  1.45E-17  5.21E-18  1.86E-18  4.72E-19  1.67E-19
    36       9.72E-14  6.86E-14  4.31E-14  3.02E-14  2.10E-14  1.27E-14  8.33E-15  5.20E-15  2.47E-15  1.27E-15
             5.87E-16  1.87E-16  7.33E-17  2.75E-17  7.25E-18  2.60E-18  9.28E-19  2.36E-19  8.36E-20
    37       2.46E-13  1.74E-13  1.09E-13  7.67E-14  5.33E-14  3.22E-14  2.11E-14  1.32E-14  6.29E-15  3.22E-15
             1.50E-15  4.77E-16  1.87E-16  7.01E-17  1.85E-17  6.64E-18  2.37E-18  6.02E-19  2.13E-19
    38       1.23E-13  8.69E-14  5.47E-14  3.83E-14  2.67E-14  1.61E-14  1.06E-14  6.60E-15  3.14E-15  1.61E-15
             7.48E-16  2.38E-16  9.34E-17  3.51E-17  9.25E-18  3.32E-18  1.18E-18  3.01E-19  1.07E-19
    39       8.12E-14  5.74E-14  3.62E-14  2.55E-14  1.79E-14  1.11E-14  7.63E-15  5.10E-15  2.80E-15  1.64E-15
             8.91E-16  3.49E-16  1.57E-16  6.67E-17  2.01E-17  7.76E-18  2.92E-18  7.74E-19  2.79E-19
    40       1.36E-13  9.61E-14  6.05E-14  4.24E-14  2.95E-14  1.78E-14  1.17E-14  7.30E-15  3.48E-15  1.78E-15
             8.28E-16  2.64E-16  1.03E-16  3.88E-17  1.02E-17  3.68E-18  1.31E-18  3.33E-19  1.18E-19
    41       6.80E-14  4.80E-14  3.02E-14  2.12E-14  1.47E-14  8.88E-15  5.84E-15  3.65E-15  1.74E-15  8.91E-16
             4.14E-16  1.32E-16  5.17E-17  1.94E-17  5.12E-18  1.84E-18  6.55E-19  1.67E-19  5.90E-20
    42       9.82E-15  6.95E-15  4.42E-15  3.15E-15  2.27E-15  1.51E-15  1.15E-15  9.15E-16  7.43E-16  6.70E-16
             6.16E-16  5.45E-16  4.87E-16  4.26E-16  3.38E-16  2.62E-16  1.84E-16  9.71E-17  5.27E-17
    43       4.56E-15  3.23E-15  2.06E-15  1.47E-15  1.06E-15  7.03E-16  5.36E-16  4.31E-16  3.54E-16  3.23E-16
             3.00E-16  2.68E-16  2.41E-16  2.12E-16  1.69E-16  1.31E-16  9.19E-17  4.85E-17  2.63E-17
    44       2.63E-14  1.86E-14  1.17E-14  8.22E-15  5.74E-15  3.52E-15  2.39E-15  1.61E-15  9.93E-16  7.82E-16
             7.16E-16  7.00E-16  6.44E-16  5.24E-16  3.19E-16  1.86E-16  9.54E-17  3.38E-17  1.40E-17
    45       4.20E-14  2.96E-14  1.87E-14  1.31E-14  9.18E-15  5.64E-15  3.84E-15  2.59E-15  1.61E-15  1.27E-15
             1.18E-15  1.16E-15  1.07E-15  8.71E-16  5.31E-16  3.09E-16  1.59E-16  5.62E-17  2.34E-17
    46       2.00E-14  1.41E-14  8.89E-15  6.25E-15  4.38E-15  2.69E-15  1.84E-15  1.24E-15  7.76E-16  6.21E-16
             5.79E-16  5.74E-16  5.32E-16  4.34E-16  2.65E-16  1.54E-16  7.94E-17  2.81E-17  1.17E-17
    47       3.93E-15  2.78E-15  1.75E-15  1.23E-15  8.61E-16  5.30E-16  3.61E-16  2.45E-16  1.53E-16  1.23E-16
             1.15E-16  1.15E-16  1.06E-16  8.67E-17  5.30E-17  3.09E-17  1.59E-17  5.61E-18  2.33E-18
    48       7.86E-15  5.55E-15  3.50E-15  2.46E-15  1.72E-15  1.06E-15  7.23E-16  4.90E-16  3.07E-16  2.46E-16
             2.30E-16  2.29E-16  2.12E-16  1.73E-16  1.06E-16  6.18E-17  3.17E-17  1.12E-17  4.67E-18
    49       4.09E-17  2.90E-17  1.85E-17  1.33E-17  9.69E-18  6.74E-18  5.59E-18  5.42E-18  7.81E-18  1.35E-17
             2.41E-17  4.20E-17  5.03E-17  4.84E-17  3.36E-17  2.07E-17  1.10E-17  4.01E-18  1.69E-18
    52       3.75E-18  2.65E-18  1.69E-18  1.20E-18  8.60E-19  5.64E-19  4.21E-19  3.23E-19  2.32E-19  1.74E-19
             1.20E-19  6.12E-20  3.23E-20  1.55E-20  5.24E-21  2.15E-21  8.42E-22  2.30E-22  8.41E-23
    53       3.83E-18  2.71E-18  1.72E-18  1.23E-18  8.80E-19  5.80E-19  4.34E-19  3.36E-19  2.45E-19  1.86E-19
             1.30E-19  6.70E-20  3.55E-20  1.71E-20  5.81E-21  2.39E-21  9.37E-22  2.57E-22  9.37E-23
    54       8.99E-15  6.35E-15  4.00E-15  2.82E-15  1.98E-15  1.23E-15  8.48E-16  5.85E-16  3.83E-16  3.22E-16
             3.15E-16  3.27E-16  3.08E-16  2.54E-16  1.56E-16  9.14E-17  4.70E-17  1.67E-17  6.93E-18
    55       1.87E-19  1.32E-19  8.40E-20  5.98E-20  4.30E-20  2.83E-20  2.13E-20  1.65E-20  1.22E-20  9.29E-21
             6.50E-21  3.37E-21  1.79E-21  8.65E-22  2.94E-22  1.21E-22  4.75E-23  1.30E-23  4.75E-24
    57       1.76E-13  1.24E-13  7.85E-14  5.53E-14  3.88E-14  2.40E-14  1.64E-14  1.09E-14  5.94E-15  3.47E-15
             1.86E-15  7.23E-16  3.24E-16  1.37E-16  4.11E-17  1.58E-17  5.94E-18  1.57E-18  5.67E-19
    58       2.39E-13  1.69E-13  1.06E-13  7.50E-14  5.27E-14  3.27E-14  2.24E-14  1.49E-14  8.14E-15  4.76E-15
             2.57E-15  1.00E-15  4.49E-16  1.90E-16  5.70E-17  2.20E-17  8.25E-18  2.19E-18  7.88E-19
    59       1.18E-13  8.35E-14  5.27E-14  3.71E-14  2.61E-14  1.62E-14  1.11E-14  7.40E-15  4.04E-15  2.37E-15
             1.28E-15  4.98E-16  2.24E-16  9.47E-17  2.84E-17  1.10E-17  4.12E-18  1.09E-18  3.93E-19
    60       1.01E-13  7.10E-14  4.48E-14  3.16E-14  2.22E-14  1.38E-14  9.44E-15  6.30E-15  3.44E-15  2.02E-15
             1.09E-15  4.25E-16  1.91E-16  8.10E-17  2.43E-17  9.38E-18  3.52E-18  9.34E-19  3.36E-19
    61       7.18E-14  5.06E-14  3.17E-14  2.21E-14  1.51E-14  8.80E-15  5.51E-15  3.20E-15  1.35E-15  6.24E-16
             2.64E-16  7.66E-17  2.86E-17  1.04E-17  2.68E-18  9.53E-19  3.38E-19  8.57E-20  3.03E-20
    62       3.59E-14  2.53E-14  1.58E-14  1.10E-14  7.57E-15  4.40E-15  2.76E-15  1.60E-15  6.74E-16  3.12E-16
             1.32E-16  3.83E-17  1.43E-17  5.20E-18  1.34E-18  4.76E-19  1.69E-19  4.28E-20  1.52E-20
    63       9.24E-14  6.51E-14  4.08E-14  2.84E-14  1.95E-14  1.13E-14  7.09E-15  4.12E-15  1.73E-15  8.02E-16
             3.40E-16  9.84E-17  3.67E-17  1.34E-17  3.44E-18  1.23E-18  4.34E-19  1.10E-19  3.90E-20
    64       4.62E-14  3.25E-14  2.04E-14  1.42E-14  9.73E-15  5.66E-15  3.54E-15  2.06E-15  8.67E-16  4.01E-16
             1.70E-16  4.92E-17  1.84E-17  6.68E-18  1.72E-18  6.13E-19  2.17E-19  5.51E-20  1.95E-20
    65       1.13E-13  7.95E-14  4.98E-14  3.47E-14  2.38E-14  1.38E-14  8.66E-15  5.03E-15  2.12E-15  9.80E-16
             4.15E-16  1.20E-16  4.49E-17  1.63E-17  4.21E-18  1.50E-18  5.31E-19  1.35E-19  4.76E-20
    66       5.64E-14  3.98E-14  2.49E-14  1.73E-14  1.19E-14  6.92E-15  4.33E-15  2.52E-15  1.06E-15  4.90E-16
             2.07E-16  6.02E-17  2.24E-17  8.17E-18  2.10E-18  7.49E-19  2.66E-19  6.73E-20  2.38E-20
    67       8.35E-14  5.90E-14  3.72E-14  2.62E-14  1.84E-14  1.14E-14  7.84E-15  5.24E-15  2.86E-15  1.68E-15
             9.07E-16  3.54E-16  1.59E-16  6.74E-17  2.02E-17  7.81E-18  2.93E-18  7.77E-19  2.80E-19
    68       1.71E-13  1.21E-13  7.59E-14  5.32E-14  3.70E-14  2.23E-14  1.47E-14  9.15E-15  4.35E-15  2.22E-15
             1.03E-15  3.28E-16  1.28E-16  4.82E-17  1.27E-17  4.56E-18  1.63E-18  4.13E-19  1.46E-19
    69       8.55E-14  6.03E-14  3.79E-14  2.66E-14  1.85E-14  1.11E-14  7.33E-15  4.57E-15  2.17E-15  1.11E-15
             5.15E-16  1.64E-16  6.42E-17  2.41E-17  6.35E-18  2.28E-18  8.12E-19  2.07E-19  7.32E-20
    70       4.90E-14  3.46E-14  2.18E-14  1.54E-14  1.08E-14  6.72E-15  4.61E-15  3.09E-15  1.69E-15  9.94E-16
             5.38E-16  2.10E-16  9.47E-17  4.02E-17  1.21E-17  4.66E-18  1.75E-18  4.64E-19  1.67E-19
    71       2.17E-13  1.53E-13  9.64E-14  6.76E-14  4.70E-14  2.84E-14  1.87E-14  1.16E-14  5.55E-15  2.84E-15
             1.32E-15  4.19E-16  1.64E-16  6.16E-17  1.62E-17  5.83E-18  2.08E-18  5.28E-19  1.87E-19
    72       1.09E-13  7.66E-14  4.82E-14  3.38E-14  2.35E-14  1.42E-14  9.33E-15  5.82E-15  2.77E-15  1.42E-15
             6.58E-16  2.10E-16  8.21E-17  3.08E-17  8.12E-18  2.91E-18  1.04E-18  2.64E-19  9.35E-20
    73       1.20E-13  8.48E-14  5.34E-14  3.74E-14  2.60E-14  1.57E-14  1.03E-14  6.45E-15  3.07E-15  1.57E-15
             7.29E-16  2.32E-16  9.10E-17  3.42E-17  9.00E-18  3.23E-18  1.15E-18  2.93E-19  1.04E-19
    74       6.01E-14  4.24E-14  2.67E-14  1.87E-14  1.30E-14  7.85E-15  5.16E-15  3.22E-15  1.54E-15  7.86E-16
             3.65E-16  1.16E-16  4.55E-17  1.71E-17  4.50E-18  1.62E-18  5.76E-19  1.46E-19  5.19E-20
    75       4.33E-15  3.07E-15  1.96E-15  1.40E-15  1.02E-15  6.90E-16  5.39E-16  4.46E-16  3.79E-16  3.50E-16
             3.24E-16  2.87E-16  2.55E-16  2.23E-16  1.76E-16  1.36E-16  9.53E-17  5.03E-17  2.73E-17
    76       2.04E-15  1.45E-15  9.23E-16  6.62E-16  4.81E-16  3.27E-16  2.56E-16  2.13E-16  1.83E-16  1.71E-16
             1.59E-16  1.42E-16  1.27E-16  1.11E-16  8.77E-17  6.78E-17  4.76E-17  2.51E-17  1.37E-17
    77       1.85E-14  1.31E-14  8.23E-15  5.77E-15  4.01E-15  2.43E-15  1.62E-15  1.05E-15  6.09E-16  4.53E-16
             3.98E-16  3.81E-16  3.49E-16  2.84E-16  1.73E-16  1.00E-16  5.15E-17  1.82E-17  7.57E-18
    78       2.98E-14  2.11E-14  1.32E-14  9.29E-15  6.46E-15  3.91E-15  2.61E-15  1.71E-15  9.94E-16  7.44E-16
             6.57E-16  6.32E-16  5.80E-16  4.72E-16  2.87E-16  1.67E-16  8.58E-17  3.04E-17  1.26E-17
    79       1.43E-14  1.01E-14  6.37E-15  4.47E-15  3.11E-15  1.89E-15  1.26E-15  8.27E-16  4.85E-16  3.65E-16
             3.25E-16  3.14E-16  2.89E-16  2.35E-16  1.43E-16  8.35E-17  4.29E-17  1.52E-17  6.30E-18
    80       2.83E-15  2.00E-15  1.26E-15  8.82E-16  6.14E-16  3.73E-16  2.50E-16  1.64E-16  9.61E-17  7.26E-17
             6.47E-17  6.27E-17  5.78E-17  4.70E-17  2.87E-17  1.67E-17  8.57E-18  3.03E-18  1.26E-18
    81       5.66E-15  4.00E-15  2.52E-15  1.76E-15  1.23E-15  7.46E-16  4.99E-16  3.27E-16  1.92E-16  1.45E-16
             1.29E-16  1.25E-16  1.16E-16  9.41E-17  5.74E-17  3.34E-17  1.71E-17  6.07E-18  2.52E-18
    82       6.81E-15  4.81E-15  3.03E-15  2.13E-15  1.49E-15  9.11E-16  6.17E-16  4.13E-16  2.51E-16  1.97E-16
             1.83E-16  1.83E-16  1.70E-16  1.39E-16  8.54E-17  4.98E-17  2.56E-17  9.06E-18  3.77E-18
    83       1.11E-13  7.82E-14  4.94E-14  3.48E-14  2.44E-14  1.51E-14  1.03E-14  6.87E-15  3.73E-15  2.17E-15
             1.17E-15  4.52E-16  2.03E-16  8.56E-17  2.56E-17  9.88E-18  3.71E-18  9.82E-19  3.54E-19
    84       1.51E-13  1.07E-13  6.73E-14  4.74E-14  3.33E-14  2.07E-14  1.41E-14  9.43E-15  5.13E-15  3.00E-15
             1.62E-15  6.28E-16  2.82E-16  1.19E-16  3.57E-17  1.38E-17  5.16E-18  1.37E-18  4.93E-19
    85       7.48E-14  5.28E-14  3.34E-14  2.35E-14  1.65E-14  1.02E-14  7.02E-15  4.68E-15  2.55E-15  1.49E-15
             8.05E-16  3.13E-16  1.40E-16  5.94E-17  1.78E-17  6.86E-18  2.58E-18  6.83E-19  2.46E-19
    86       6.38E-14  4.50E-14  2.84E-14  2.00E-14  1.41E-14  8.73E-15  5.99E-15  3.99E-15  2.18E-15  1.28E-15
             6.88E-16  2.68E-16  1.20E-16  5.08E-17  1.52E-17  5.88E-18  2.21E-18  5.85E-19  2.11E-19
    87       8.18E-14  5.76E-14  3.61E-14  2.51E-14  1.72E-14  1.00E-14  6.28E-15  3.65E-15  1.54E-15  7.10E-16
             3.01E-16  8.71E-17  3.25E-17  1.18E-17  3.04E-18  1.08E-18  3.84E-19  9.74E-20  3.45E-20
    88       4.09E-14  2.88E-14  1.81E-14  1.26E-14  8.62E-15  5.01E-15  3.14E-15  1.82E-15  7.68E-16  3.55E-16
             1.50E-16  4.35E-17  1.62E-17  5.91E-18  1.52E-18  5.42E-19  1.92E-19  4.87E-20  1.72E-20
    89       1.05E-13  7.41E-14  4.64E-14  3.23E-14  2.22E-14  1.29E-14  8.08E-15  4.69E-15  1.98E-15  9.13E-16
             3.86E-16  1.12E-16  4.18E-17  1.52E-17  3.91E-18  1.39E-18  4.94E-19  1.25E-19  4.43E-20
    90       5.26E-14  3.71E-14  2.32E-14  1.62E-14  1.11E-14  6.45E-15  4.04E-15  2.35E-15  9.88E-16  4.57E-16
             1.93E-16  5.60E-17  2.09E-17  7.60E-18  1.96E-18  6.96E-19  2.47E-19  6.26E-20  2.21E-20
    91       1.29E-13  9.06E-14  5.67E-14  3.95E-14  2.71E-14  1.58E-14  9.87E-15  5.73E-15  2.41E-15  1.12E-15
             4.72E-16  1.37E-16  5.10E-17  1.86E-17  4.78E-18  1.70E-18  6.04E-19  1.53E-19  5.41E-20
    92       6.43E-14  4.53E-14  2.84E-14  1.97E-14  1.35E-14  7.88E-15  4.94E-15  2.87E-15  1.21E-15  5.58E-16
             2.36E-16  6.84E-17  2.55E-17  9.29E-18  2.39E-18  8.51E-19  3.02E-19  7.65E-20  2.71E-20
    93       5.29E-14  3.73E-14  2.36E-14  1.66E-14  1.17E-14  7.24E-15  4.97E-15  3.32E-15  1.81E-15  1.06E-15
             5.72E-16  2.23E-16  9.99E-17  4.23E-17  1.27E-17  4.89E-18  1.84E-18  4.87E-19  1.75E-19
    94       3.72E-14  2.62E-14  1.63E-14  1.12E-14  7.56E-15  4.20E-15  2.48E-15  1.34E-15  5.06E-16  2.17E-16
             8.63E-17  2.37E-17  8.65E-18  3.11E-18  7.94E-19  2.82E-19  9.98E-20  2.53E-20  8.94E-21
    95       1.86E-14  1.31E-14  8.14E-15  5.61E-15  3.78E-15  2.10E-15  1.24E-15  6.70E-16  2.53E-16  1.08E-16
             4.32E-17  1.19E-17  4.33E-18  1.55E-18  3.97E-19  1.41E-19  4.99E-20  1.26E-20  4.47E-21
    96       4.55E-14  3.20E-14  1.99E-14  1.37E-14  9.24E-15  5.13E-15  3.04E-15  1.64E-15  6.18E-16  2.65E-16
             1.06E-16  2.90E-17  1.06E-17  3.80E-18  9.71E-19  3.44E-19  1.22E-19  3.09E-20  1.09E-20
    97       2.27E-14  1.60E-14  9.95E-15  6.86E-15  4.62E-15  2.57E-15  1.52E-15  8.19E-16  3.09E-16  1.32E-16
             5.28E-17  1.45E-17  5.29E-18  1.90E-18  4.85E-19  1.72E-19  6.10E-20  1.54E-20  5.46E-21
    98       5.38E-14  3.78E-14  2.35E-14  1.62E-14  1.09E-14  6.06E-15  3.59E-15  1.94E-15  7.31E-16  3.13E-16
             1.25E-16  3.43E-17  1.25E-17  4.49E-18  1.15E-18  4.07E-19  1.44E-19  3.65E-20  1.29E-20
    99       2.69E-14  1.89E-14  1.18E-14  8.11E-15  5.46E-15  3.03E-15  1.79E-15  9.68E-16  3.65E-16  1.57E-16
             6.23E-17  1.71E-17  6.25E-18  2.24E-18  5.74E-19  2.03E-19  7.21E-20  1.82E-20  6.45E-21
   100       1.27E-13  8.99E-14  5.66E-14  3.97E-14  2.76E-14  1.66E-14  1.09E-14  6.81E-15  3.23E-15  1.65E-15
             7.64E-16  2.43E-16  9.49E-17  3.56E-17  9.38E-18  3.37E-18  1.20E-18  3.05E-19  1.08E-19
   101       6.37E-14  4.49E-14  2.83E-14  1.98E-14  1.38E-14  8.31E-15  5.46E-15  3.40E-15  1.62E-15  8.25E-16
             3.82E-16  1.21E-16  4.74E-17  1.78E-17  4.69E-18  1.68E-18  6.00E-19  1.52E-19  5.40E-20
   102       3.12E-14  2.20E-14  1.39E-14  9.80E-15  6.89E-15  4.28E-15  2.94E-15  1.96E-15  1.07E-15  6.30E-16
             3.41E-16  1.33E-16  5.97E-17  2.53E-17  7.57E-18  2.92E-18  1.10E-18  2.91E-19  1.05E-19
   103       1.62E-13  1.14E-13  7.20E-14  5.05E-14  3.51E-14  2.12E-14  1.39E-14  8.68E-15  4.13E-15  2.11E-15
             9.77E-16  3.11E-16  1.21E-16  4.56E-17  1.20E-17  4.31E-18  1.54E-18  3.91E-19  1.38E-19
   104       8.11E-14  5.72E-14  3.60E-14  2.52E-14  1.76E-14  1.06E-14  6.96E-15  4.34E-15  2.06E-15  1.05E-15
             4.88E-16  1.55E-16  6.07E-17  2.28E-17  6.00E-18  2.16E-18  7.68E-19  1.95E-19  6.92E-20
   105       8.98E-14  6.34E-14  3.99E-14  2.80E-14  1.94E-14  1.17E-14  7.72E-15  4.81E-15  2.29E-15  1.17E-15
             5.42E-16  1.72E-16  6.74E-17  2.53E-17  6.66E-18  2.39E-18  8.52E-19  2.17E-19  7.67E-20
   106       4.49E-14  3.17E-14  1.99E-14  1.40E-14  9.72E-15  5.86E-15  3.86E-15  2.41E-15  1.14E-15  5.84E-16
             2.71E-16  8.62E-17  3.37E-17  1.26E-17  3.33E-18  1.20E-18  4.26E-19  1.08E-19  3.84E-20
   107       2.22E-15  1.58E-15  1.01E-15  7.26E-16  5.31E-16  3.69E-16  2.96E-16  2.52E-16  2.21E-16  2.06E-16
             1.92E-16  1.69E-16  1.50E-16  1.30E-16  1.03E-16  7.95E-17  5.58E-17  2.94E-17  1.60E-17
   108       1.06E-15  7.51E-16  4.80E-16  3.46E-16  2.54E-16  1.77E-16  1.42E-16  1.22E-16  1.08E-16  1.02E-16
             9.49E-17  8.41E-17  7.48E-17  6.51E-17  5.13E-17  3.97E-17  2.79E-17  1.47E-17  7.97E-18
   109       1.37E-14  9.67E-15  6.08E-15  4.25E-15  2.94E-15  1.76E-15  1.15E-15  7.35E-16  4.07E-16  2.90E-16
             2.45E-16  2.30E-16  2.10E-16  1.70E-16  1.04E-16  6.03E-17  3.09E-17  1.09E-17  4.55E-18
   110       2.22E-14  1.57E-14  9.84E-15  6.88E-15  4.77E-15  2.85E-15  1.88E-15  1.20E-15  6.66E-16  4.77E-16
             4.06E-16  3.82E-16  3.49E-16  2.83E-16  1.72E-16  1.00E-16  5.15E-17  1.82E-17  7.58E-18
